name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"la-fosse-manlius","fre000832","","La Fosse d'Aubigny","0","Manlius Capitolinus","Tragédie, Représentée pour la Première Fois en 1698.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFOSSE_MANLIUS.xml","","","","","1747","8","false","0.6083333333333334","0.42857142857142855","1.7142857142857142","servilius|manlius","3","3","","","1747","5","8","2","6","0","0","1","12","","34","","5","34","13320","12979","4","0","1440"
"la-fossem-ecole-de-la-raison","fre000831","","La Fosse d'Aubigny","0","L'Ecole de la Raison","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFOSSEM_ECOLEDELARAISON.xml","","","","","1739","10","false","0.5111111111111111","0.28888888888888886","1.711111111111111","la-raison","2.6","2","1739-05-20","1739","1739","9","10","3","1","6","0","1","13","","14","","1","14","13751","12500","22","0","1630"
"la-harpe-comte-de-warwick","fre000836","","La Harpe","0","Le Comte de Warwik","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAHARPE_COMTEDEWARWICK.xml","","","","","1763","8","false","0.525","0.4642857142857143","1.6785714285714286","warwik|edouard|elisabeth","3.25","3","1763-11-07","1763","1764","5","8","3","4","1","0","1","13","","31","","5","31","14268","11711","49","0","1298"
"la-harpe-melanie","fre000837","","La Harpe","0","Mélanie ou La Religieuse","drame en trois actes et en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAHARPE_MELANIE.xml","","","","","1770","5","false","1","1","1","several characters","4","1","1792-12-07","1792","1770","4","5","1","2","2","0","1","10","","20","","3","20","12710","12488","246","0","1336"
"la-harpe-moliere","fre000838","","La Harpe","0","Molière A la Nouvelle Salle","Ou les Audiences de Thalie.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAHARPE_MOLIERE.xml","","","","","1782","9","false","0.7261904761904762","0.6388888888888888","1.3611111111111112","moliere","5.111111111111111","2","1782-04-12","1782","1782","8","9","3","5","1","0","1","23","","12","","1","12","13464","9801","250","0","1113"
"la-harpe-muses-rivales","fre000839","","La Harpe","0","Les Muses Rivales","En un Acte, et en vers Libres.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAHARPE_MUSESRIVALES.xml","","","","","1779","10","false","0.7","0.26666666666666666","1.75","momus","2.4","4","1779-02-01","1779","1779","4","10","7","3","0","0","2","12","","8","","1","8","4912","4070","72","0","456"
"la-harpe-philoctete","fre000840","","La Harpe","0","Philoctète","Tragédie, Traduite du Grec de Sophocle","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAHARPE_PHILOCTETE.xml","","","","","1781","5","false","0.4666666666666666","0.4","1.3333333333333333","philoctete","1.6","2","1783-06-16","1783","1781","3","5","0","4","1","0","2","4","","13","","3","13","16720","10584","116","0","1048"
"la-mesnardiere-alinde","fre001890","","La Mesnardière","0","Alinde","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMESNARDIERE_ALINDE.xml","","","","","1643","12","false","0.8269179894179893","0.7424242424242424","1.2575757575757576","several characters","8.166666666666666","2","","","1643","10","12","4","6","2","0","1","49","","44","","0","44","18188","17675","134","0","1988"
"la-motte-amadis","fre000843","","La Motte","1","Amadis de Grèce","Tragédie.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_AMADIS.xml","","","","","1699","16","false","0.7725378787878787","0.3","1.6952380952380952","amadis","4.5","3","1699-03-26","1699","1752","11","16","3","2","11","0","2","36","","23","","0","23","6376","5502","667","0","647"
"la-motte-canente","fre000844","","La Motte","1","Canente","Tragédie.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_CANENTE.xml","","","","","1700","24","false","0.7530046614605439","0.2391304347826087","1.7801724137931034","le-choeur","5.5","3","1700-11-04","1700","1752","17","24","5","5","14","0","2","66","","26","","0","25","6564","6230","301","0","760"
"la-motte-carnaval-folie","fre000845","","La Motte","1","Le Carnaval et la Folie","Comédie Ballet.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_CARNAVALFOLIE.xml","","","","","1703","20","true","0.8558400178253119","0.4421052631578947","1.605263157894737","choeur","8.4","3","1703-12-27","1703","1752","18","20","1","8","11","0","1","84","","21","","0","21","6581","5639","373","0","708"
"la-motte-ines-de-castro","fre000846","Q3153990","La Motte","0","Inès de Castro","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_INESDECASTRO.xml","","","","","1723","9","false","0.7761904761904762","0.4444444444444444","1.5555555555555556","alphonse","3.5555555555555554","2","1723-04-06","1723","1723","8","9","3","4","2","0","1","16","","34","2","5","34","11881","11524","28","0","1266"
"la-motte-machabees","fre000847","","La Motte","0","Les Machabées","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_MACHABEES.xml","","","","","1721","9","false","0.4592592592592592","0.3611111111111111","1.7777777777777777","salmonee","2.888888888888889","3","1721-03-06","1721","1722","6","9","3","6","0","0","1","13","","29","","5","29","13100","12918","16","0","1439"
"la-motte-magnifique","fre000848","","La Motte","0","Le Magnifique","Comédie en Deux Actes.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_MAGNIFIQUE.xml","","","","","1721","9","false","0.7185185185185186","0.4722222222222222","1.1904761904761905","aldobrandin|zima","3.7777777777777777","2","1721-03-06","1721","1752","6","9","2","5","2","0","3","17","","18","","2","16","7695","7517","23","247","109"
"la-motte-matrone-d-ephese","fre000849","","La Motte","0","La Matrone d'Ephèse","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_MATRONEDEPHESE.xml","","","","","1702","8","false","0.8904761904761905","0.8214285714285714","1.1785714285714286","licas|chrisante","5.75","2","1723-04-06","1723","1702","7","8","2","4","2","0","1","23","","17","","1","17","6050","5830","70","282","0"
"la-motte-omphale","fre000850","","La Motte","1","Omphale","Tragédie.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_OMPHALE.xml","","","","","1701","19","false","0.8607155142758858","0.3216374269005848","1.719298245614035","le-choeur","5.7894736842105265","3","1701-11-10","1701","1751","17","19","2","3","14","0","1","55","","26","","0","26","7957","7158","345","0","861"
"la-motte-scanderberg","fre000851","","La Motte","0","Scanderberg","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAMOTTE_SCANDERBERG.xml","","","","","1735","26","true","0.7859070165631252","0.19692307692307692","2.0566666666666666","le-choeur","4.923076923076923","3","1735-10-27","1735","1735","17","26","7","7","12","0","2","64","","28","","5","28","7219","5907","152","0","820"
"la-thuilerie-crispin-bel-esprit","fre001457","","La Thuilerie","0","Crispin Bel Esprit","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LATHUILERIE_CRISPINBELESPRIT.xml","","","","","1682","8","false","0.9404761904761905","0.9285714285714286","1.0714285714285714","several characters","6.5","2","","","1682","7","8","3","5","0","0","1","26","","16","","0","16","6292","6120","28","1","595"
"la-thuilerie-hercule","fre001458","","La Thuilerie","0","Hercule","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LATHUILERIE_HERCULE.xml","","","","","1681","9","false","0.6444444444444444","0.4166666666666667","1.6944444444444444","hercule|philoctete","3.3333333333333335","3","1681-11-07","1681","1682","6","9","5","3","1","0","1","15","","31","","0","31","13916","13190","9","0","1469"
"la-thuilerie-soliman","fre001459","","La Thuilerie","0","Soliman","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LATHUILERIE_SOLIMAN.xml","","","","","1680","10","false","0.5666666666666667","0.4666666666666667","1.6666666666666667","soliman|celonide","4.2","4","1680-10-11","1680","1681","7","10","3","5","2","0","1","21","","30","","0","29","13210","12476","6","0","1400"
"labaume-messe-de-gnide","fre000796","","Griffet de Labaume","0","La Messe de Gnide","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABAUME_MESSEDEGNIDE.xml","","","","","1795","3","false","1","1","1","le-pretre|la-pretresse|le-choeur","2","1","","","1795","2","3","2","1","0","0","1","3","","9","","1","9","4908","4377","490","0","606"
"labiche-coup-de-rasoir","fre000802","Q3548483","Labiche","0","Un Coup de Rasoir","Saynète","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABICHE_COUPDERASOIR.xml","","","","","1881","3","false","1","1","1","antenor|gavot|une-voix","2","1","","","1881","2","3","0","2","1","0","1","3","","9","1","1","9","2059","1901","312","142","0"
"labiche-jolly-baron-de-fourchevif","fre000797","Q3220311","Labiche","1","Le Baron de Fourchevif","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABICHE-JOLLY_BARONDEFOURCHEVIF.xml","","","","","1859","7","false","0.9238095238095239","0.9047619047619048","1.0952380952380953","several characters","5.428571428571429","2","1859-06-15","1859","1859","6","7","1","2","4","0","1","19","","20","1","0","20","8965","8693","607","735","0"
"labiche-l-avocat-d-un-grec","fre001713","Q3202768","Labiche","0","L'Avocat d'un Grec","Comédie Mêlée de Couplets en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABICHE_AVOCATDUNGREC.xml","","","","","1859","9","false","0.8558201058201058","0.75","1.25","malvoisie|brossard|benoit","6","2","1859-01-09","1859","1859","8","9","1","6","2","0","1","27","","18","1","0","18","7116","6911","555","640","49"
"labiche-legouve-cigale-chez-les-fourmis","fre000798","Q3207416","Labiche","1","La Cigale chez les Fourmis","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABICHE-LEGOUVE_CIGALECHEZLESFOURMIS.xml","","","","","1876","6","false","0.9333333333333335","0.9333333333333333","1.0666666666666667","several characters","4.666666666666667","2","1876-05-23","1876","1892","5","6","2","1","3","0","1","14","","11","1","0","11","7994","7766","248","521","0"
"labiche-leroy-brulons-voltaire","fre000799","Q2384589","Labiche","1","Brûlons Voltaire !","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABICHE-LEROY_BRULONSVOLTAIRE.xml","","","","","1874","7","false","1","1","1","several characters","6","1","1874-03-07","1874","1874","6","7","3","2","2","0","1","21","","11","1","0","11","7670","7451","427","608","0"
"labiche-leroy-il-est-de-la-police","fre000800","Q3148486","Labiche","1","Il Est de la Police","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABICHE-LEROY_ILESTDELAPOLICE.xml","","","","","1872","7","false","0.8523809523809524","0.7619047619047619","1.2380952380952381","julie|graindor","4.571428571428571","2","1872-05-07","1872","1872","6","7","2","2","3","0","1","16","","18","1","0","18","8525","8179","664","607","0"
"labiche-michel-deux-timides","fre000801","Q3232056","Labiche","1","Les Deux Timides","Comédie-Vaudeville en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABICHE-MICHEL_DEUXTIMIDES.xml","","","","","1860","5","false","1","1","1","several characters","4","1","1860-03-16","1860","1860","4","5","2","3","0","0","1","10","","20","2","1","20","7549","7296","815","561","100"
"laboullaye-cormon-corneille-rotrou","fre000803","","Laboullaye","1","Corneille et Rotrou","Comédie en un Acte et en Prose","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LABOULLAYE-CORMON_CORNEILLEROTROU.xml","","","","","1845","12","false","0.8856902356902357","0.7272727272727273","1.2727272727272727","rotrou","8","2","1845-10-08","1845","1845","11","12","1","7","4","0","1","48","","16","","1","16","8872","8544","442","425","0"
"lafont-lesage-querelle-des-theatres","fre000825","","La Font","1","La Querelle des Théâtres","Prologue","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONTLESAGE_QUERELLEDESTHEATRES.xml","","","","","1710","12","false","0.8274170274170274","0.4090909090909091","1.5909090909090908","la-foire","4.5","2","1710-06-14","1710","1718","11","12","3","4","5","0","1","27","","11","","1","11","2426","2202","341","77","121"
"lafont-naufrage","fre000826","","La Font","0","Le Naufrage ou La Pompe Funèbre de Crispin","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONT_NAUFRAGE.xml","","","","","1710","10","false","0.7883333333333333","0.6444444444444445","1.4","crispin","5.8","3","1710-06-14","1710","1710","8","10","3","5","2","0","1","29","","15","","1","15","5764","5113","431","1","473"
"lafont-trois-freres-rivaux","fre000827","","La Font","0","Les Trois Freres Rivaux","Comédie en un Acte et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFONT_TROISFRERESRIVAUX.xml","","","","","1710","9","false","0.9232804232804234","0.8055555555555556","1.1944444444444444","monsieur-philidor|madame-philidor","6.444444444444445","2","1710-02-04","1710","1710","8","9","2","2","5","0","1","29","","15","","1","15","7233","6658","118","5","588"
"laforgue-noce-de-pierrot","fre000829","","Laforgue","0","La Noce de Pierrot","Gravures de Charles Martin","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFORGUE_NOCEDEPIERROT.xml","","","","","1927","11","false","1","1","1","several characters","10","1","","","1927","10","11","3","2","6","0","1","55","","1","","0","1","2135","1819","1044","76","0"
"laforgue-nuit-de-noces","fre000830","","Laforgue","0","Nuit de Noces","Gravures de Charles Martin","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAFORGUE_NUITDENOCES.xml","","","","","1927","3","false","1","1","1","pierrot|madame-colombine|colombinette","2","1","","","1927","2","3","1","1","1","0","1","3","","4","","0","4","1842","1677","704","46","0"
"lagarde-l-hermitte-le-politicomane","fre001551","","Lagarde","1","Le Politicomane et le Nihiliste","Ou le pour et le Contre","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAGARDE-LHERMITTE_POLITICOMANE.xml","","","","","1821","4","false","1","1","1","several characters","3","1","","","1821","3","4","0","2","2","0","1","6","","1","","0","1","2511","2468","0","0","310"
"lagrange-chancel-amasis","fre000833","","Lagrange-Chancel","0","Amasis","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAGRANGECHANCEL_AMASIS.xml","","","","","1701","10","false","0.6128571428571428","0.4666666666666667","1.6222222222222222","amasis|arthenice","4.2","3","1701-12-13","1701","1701","7","10","2","5","3","0","1","21","","39","","5","39","14306","13694","23","0","1478"
"lagrange-chancel-meleagre","fre000834","","Lagrange-Chancel","0","Méléagre","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/LAGRANGECHANCEL_MELEAGRE.xml","","","","","1699","8","false","0.8125","0.6071428571428571","1.4285714285714286","dejanire|athalante|meleagre","4.25","3","1999-01-28","1999","1699","6","8","6","2","0","0","1","17","","37","","4","37","14999","14322","13","0","1586"
